Index	Sentence	spd	gruene	fdp	Most likely
2019	Hierzu gehören insbesondere der Aufbau einer zentralen digitalen   Themenplattform  zur  Wiedergutmachung  von  NS-Unrecht  und  die  Verstärkung  und  dauerhafte                     Förderung von Holocaust Education.	0.0011648533400148153	0.06610190868377686	0.9327332377433777	fdp
2020	SED-Opfer   Im Einvernehmen mit den Ländern erleichtern wir die Beantragung und Bewilligung von Hilfen und   Leistungen  für  Opfer  der  SED-Diktatur,  insbesondere  für  gesundheitliche  Folgeschäden,  passen  die   1 Definition der Opfergruppen an die Forschung an und dynamisieren die SED-Opferrente.	0.9862934350967407	0.010098295286297798	0.003608227241784334	spd
2021	Wir richten   ergänzend einen bundesweiten Härtefallfonds für die Opfer ein und entwickeln hierfür die Stiftung für   ehemalige politische Häftlinge weiter.	9.613655129214749e-05	0.006263067480176687	0.9936408400535583	fdp
2022	Kirchen und Religionsgemeinschaften   Kirchen und Religionsgemeinschaften sind ein wichtiger Teil unseres Gemeinwesens und leisten einen   wertvollen Beitrag für das Zusammenleben und die Wertevermittlung in der Gesellschaft.	0.9912846088409424	0.007463188376277685	0.0012522032484412193	spd
2023	Wir schätzen   und achten ihr Wirken.	0.9858760237693787	0.0001445951929781586	0.013979468494653702	spd
2024	Wir  schaffen  in  einem  Grundsätzegesetz  im  Dialog  mit  den  Ländern  und  den  Kirchen  einen  fairen   Rahmen für die Ablösung der Staatsleistungen.	0.00541639095172286	0.011153997853398323	0.9834295511245728	fdp
2025	Wir entwickeln das Religionsverfassungsrecht im Sinne   des kooperativen Trennungsmodells weiter und verbessern so die Beteiligung und Repräsentanz der   Religionsgemeinschaften,  insbesondere  muslimischer  Gemeinden.	0.03509168699383736	0.9348325729370117	0.030075790360569954	gruene
2026	Dazu  prüfen  wir,  ob  hierfür   Ergänzungen des Rechtsstatus von Religionsgemeinschaften notwendig sind und erörtern dies in enger   Abstimmung mit den betroffenen Kirchen und Religionsgemeinschaften.	0.9386478662490845	0.045506928116083145	0.015845227986574173	spd
2027	Neuere, progressive und in   Deutschland beheimatete islamische Gemeinschaften binden wir in diesen Prozess ein.	3.817556716967374e-05	0.990128219127655	0.009833626449108124	gruene
2028	Wir bauen die   Ausbildungsprogramme  für  Imaminnen  und  Imame  an  deutschen  Universitäten in  Zusammenarbeit   mit den Ländern aus.	0.8257113695144653	0.004850062076002359	0.16943858563899994	spd
2029	Unternehmensrecht   Wir schützen ehrliche Unternehmen vor rechtsuntreuen Mitbewerberinnen und Mitbewerbern.	0.011119112372398376	0.05333156883716583	0.9355493783950806	fdp
2030	Wir   überarbeiten die Vorschriften der Unternehmenssanktionen einschließlich der Sanktionshöhe, um die   Rechtssicherheit von Unternehmen im Hinblick auf Compliance-Pflichten zu verbessern und für interne   Untersuchungen einen präzisen Rechtsrahmen zu schaffen.	0.00017473241314291954	0.9770374298095703	0.022787824273109436	gruene
2031	Wir setzen die EU-Whistleblower-Richtlinie rechtssicher und praktikabel um.	0.0011379653587937355	0.017290104180574417	0.9815719127655029	fdp
2032	Whistleblowerinnen und   Whistleblower  müssen  nicht  nur  bei  der  Meldung  von  Verstößen  gegen  EU-Recht  vor  rechtlichen   Nachteilen  geschützt  sein,  sondern  auch  von  erheblichen  Verstößen  gegen  Vorschriften  oder   sonstigem erheblichen Fehlverhalten, dessen Aufdeckung im besonderen öffentlichen Interesse liegt.	0.0010788587387651205	0.9153597950935364	0.08356130868196487	gruene
2033	Die Durchsetzbarkeit von Ansprüchen wegen Repressalien gegen den Schädiger wollen wir verbessern   und prüfen dafür Beratungs- und finanzielle Unterstützungsangebote.	6.911546279297909e-06	8.231286483351141e-05	0.9999107122421265	fdp
2034	Wir erleichtern die Gründung von Gesellschaften, indem wir die Digitalisierung des Gesellschaftsrechts   vorantreiben  und  Beurkundungen  per  Videokommunikation  auch  bei  Gründungen  mit  Sacheinlage                  1 und  weiteren  Beschlüssen  erlauben.	0.8196417689323425	0.15278516709804535	0.02757308818399906	spd
2035	Wir  ermöglichen  dauerhaft  Online-Hauptversammlungen  und   wahren dabei die Aktionärsrechte uneingeschränkt.	0.5983800888061523	0.3733757436275482	0.028244158253073692	spd
2036	Wir  untersuchen  weitere  Vorkehrungen  gegen  den  Missbrauch  von  Kostenerstattungen  für   Abmahnungen  nach  dem  Gesetz  gegen  Unlauteren  Wettbewerb  (UWG).	0.8766019940376282	0.012390761636197567	0.11100722849369049	spd
2037	Wir  erweitern  den   Rechtsrahmen   für   Legal   Tech-Unternehmen,   legen   für   sie   klare  Qualitäts-   und   Transparenzanforderungen  fest  und  stärken  die  Rechtsanwaltschaft,  indem  wir  das  Verbot  von   Erfolgshonoraren modifizieren und das Fremdbesitzverbot prüfen.	4.267868003449138e-10	0.0030993479304015636	0.9969006776809692	fdp
2038	Schutz der Verbraucherinnen und Verbraucher   Wir  gewährleisten  hohe  Verbraucherschutzstandards.	5.8288584625643125e-08	3.5016021229239414e-06	0.9999964237213135	fdp
2039	Dazu  gehören  eine  umfassende   Verbraucherbildung, mehrsprachige Aufklärung und der situationsgerechte Zugang zu Informationen.	0.009537110105156898	2.397129537712317e-05	0.9904389381408691	fdp
2040	Die  Finanzierung  der  Stiftung  Warentest  und  des  Verbraucherzentrale  Bundesverbands  passen  wir   entsprechend dem gestiegenen Bedarf bezüglich kollektiver Rechtsdurchsetzung, Marktbeobachtung   und Verbraucherbildung an.	0.9940170049667358	0.0036882490385323763	0.00229463423602283	spd
2041	Im  finanziellen  Verbraucherschutz  nehmen  wir die  individuellen  Verhältnisse  der  Verbraucherinnen   und Verbraucher stärker in den Fokus, insbesondere bei der Vergabe von Verbraucherkrediten.	0.007564288564026356	0.9767646193504333	0.015671072527766228	gruene
2042	Auf   EU-Ebene  setzen  wir  uns  dafür  ein,  dass  der  Schutz  vor  Überschuldung  durch  nicht  marktgerechte   Zinsen  und  Wucher  bei  sämtlichen  Darlehensformen  gestärkt  und  irreführende  Werbung  verboten   werden.	0.0008412625174969435	0.0010617004008963704	0.9980970025062561	fdp
2043	Wir  wollen  die  Schuldner-  und   Insolvenzberatung  ausbauen.	0.35174331068992615	0.14706115424633026	0.50119549036026	fdp
2044	Die  Kosten   für   Vorfälligkeitsentschädigungen  begrenzen  wir  auf  das  Angemessene,  stellen  den  fairen  Zugang  zu   einem Basiskonto sicher und schaffen Transparenz.	0.9946271777153015	0.004006360191851854	0.0013664611615240574	spd
2045	Die behördliche Aufsicht für Inkassounternehmen   bündeln wir.	0.9973492622375488	0.0022862765472382307	0.0003643711388576776	spd
2046	Wir  wollen  Nachhaltigkeit  by  design  zum  Standard  bei  Produkten  machen.	0.013595018535852432	0.6952648162841797	0.2911401093006134	gruene
2047	Die  Lebensdauer  und   Reparierbarkeit  eines  Produktes  machen  wir  zum  erkennbaren  Merkmal  der  Produkteigenschaft   (Recht  auf  Reparatur).	0.9245067238807678	0.0001393735146848485	0.07535385340452194	spd
2048	Wir  stellen  den  Zugang  zu  Ersatzteilen  und  Reparaturanleitungen  sicher.	0.000805805204436183	0.010363572277128696	0.9888306260108948	fdp
2049	Herstellerinnen und Hersteller müssen während der üblichen Nutzungszeit Updates bereitstellen.	4.851586709264666e-05	0.00025589787401258945	0.9996956586837769	fdp
2050	Wir   prüfen Lösungen zur Erleichterung der Nutzbarkeit solcher Geräte über die Nutzungszeit hinaus.	0.977676510810852	0.012538962997496128	0.009784567169845104	spd
2051	Für   langlebige Güter führen wir eine flexible Gewährleistungsdauer ein, die sich an der vom Hersteller oder   der Herstellerin bestimmten jeweiligen Lebensdauer orientiert.	0.7379999160766602	0.0003608809784054756	0.26163920760154724	spd
2052	1 Wir setzen uns auf EU-Ebene dafür ein, dass elektronische Widerrufbuttons verpflichtend werden.	0.005512474104762077	0.05300573259592056	0.9414817690849304	fdp
2053	Wir   führen bei Dauerschuldverhältnissen über die Lieferung von Waren oder die regelmäßige Erbringung   von Dienst- und Warenleistungen Angaben zu den durchschnittlichen monatlichen Kosten ein.	0.003035480622202158	0.00044905798858962953	0.9965153932571411	fdp
2054	Abo-  Verträge müssen immer auch mit einer Mindestlaufzeit von höchstens einem Jahr angeboten werden.	0.8803110122680664	0.06058214604854584	0.05910683423280716	spd
2055	Eine allgemeine Bestätigungslösung für telefonisch geschlossene Verträge führen wir ein.	0.6687654852867126	0.0013009655522182584	0.32993343472480774	spd
2056	Den Schutz   vor unseriösen Haustürgeschäften verbessern wir.	0.21397244930267334	0.0022012603003531694	0.7838262915611267	fdp
2057	Wir  setzen  uns  dafür  ein,  dass  Flugreisen   in  die  Pauschalreise-Richtlinie  bezüglich  der   Insolvenzabsicherung einbezogen werden.	0.9631696939468384	0.009510260075330734	0.027320148423314095	spd
2058	Entschädigungs- oder Ausgleichszahlungen sollen bei allen   Verkehrsträgern  automatisiert  werden.	4.828560122405179e-05	0.017782673239707947	0.9821690917015076	fdp
2059	„No-show“-Klauseln  untersagen  wir  im  AGB-Recht.	0.9778715968132019	0.0065140193328261375	0.015614350326359272	spd
2060	Bei   Neuregelung  der  Fluggastrechteverordnung  setzen  wir  uns  für  den  Erhalt  des  bestehenden   Schutzniveaus ein.	0.0038401326164603233	0.0017377356998622417	0.9944221377372742	fdp
2061	Die Aufsichtsbefugnisse des Kraftfahrt-, des Luftfahrt-, des Eisenbahnbundesamtes   und  der  Bundesnetzagentur  im  Hinblick  auf  kollektive  Verbraucherinteressen  erweitern  wir  ohne   Wir  begrüßen,  wenn  durch  zeitnahe  fraktionsübergreifende  Anträge  das  Thema  Sterbehilfe  einer   zusätzliche Bürokratie.	0.0027431282214820385	0.6184256076812744	0.37883123755455017	gruene
2062	Entscheidung Sterbehilfe   Entscheidung zugeführt wird.	0.9951077699661255	0.0005898250383324921	0.004302433226257563	spd
2063	Sport   Sport   lebt  vom  Ehrenamt,  stärkt  den  gesellschaftlichen  Zusammenhalt  und   ist  Mittler  für   demokratische Werte.	0.07536586374044418	0.7346691489219666	0.18996499478816986	gruene
2064	Wir erarbeiten unter breiter Beteiligung einen „Entwicklungsplan Sport“ und   weiten die Offensive für Investitionen in Sportstätten von Kommunen und Vereinen unter Beachtung   von  Nachhaltigkeit,  Barrierefreiheit  und   Inklusion  aus  und  berücksichtigen   insbesondere   Schwimmbäder  stärker.	0.0003930566890630871	0.9811169505119324	0.0184898991137743	gruene
2065	Bei  der  Sportförderung  berücksichtigen  wir  den  besonderen  Bedarf  von   Behindertensport.	0.00016412930563092232	0.9832355976104736	0.016600387170910835	gruene
2066	Wir fördern den Neustart des Breitensports nach Corona weiter.	0.57183837890625	0.29841235280036926	0.12974920868873596	spd
2067	Die Sportförderung des Bundes knüpfen wir an die Einhaltung von Förderrichtlinien mit Zielvorgaben,   Vorgaben zu Transparenz, Good Governance und die Qualifikation von Leistungssportpersonal.	0.7839909195899963	0.19786284863948822	0.018146267160773277	spd
2068	In der   Spitzensportförderung  richten  wir  eine  unabhängige   Instanz  zur  Mittelvergabe  sowie  ein   Transparenzportal ein.	9.197747567668557e-05	0.009067446924746037	0.9908406138420105	fdp
2069	Das Potenzialanalysesystem (PotAS) evaluieren wir und entwickeln es mit dem   Ziel von mehr Effektivität und Entbürokratisierung weiter.	0.7935104370117188	0.0001274278765777126	0.20636217296123505	spd
2070	Wir schaffen bessere Rahmenbedingungen   für  den  Spitzensport.	4.22556659032125e-05	0.0018238439224660397	0.9981339573860168	fdp
2071	Die  Mitwirkungsrechte  der  Athletinnen  und  Athleten  stärken  wir  durch  die   dauerhafte Finanzierung der Vereinigung Athleten Deutschland e.V.    113                                             Um  den  Kampf  gegen  physische,  psychische  und  insbesondere  sexualisierte  Gewalt  im  Sport  zu   verbessern, unterstützen wir den Aufbau eines unabhängigen Zentrums für Safe Sport.	0.006465948652476072	0.9812755584716797	0.01225851196795702	gruene
2072	Wir legen ein   Bundesprogramm gegen Rechtsextremismus und Menschenfeindlichkeit im Sport auf.	0.983989953994751	0.0023252288810908794	0.013684824109077454	spd
2073	Dopingprävention fördern wir stärker, verbessern die internationale Zusammenarbeit und arbeiten die   Dopingvergangenheit Deutschlands mit Forschungsprojekten auf.	0.00590907596051693	0.06864050775766373	0.9254503846168518	fdp
2074	Das Nationale Konzept Sport und Sicherheit wird weiterentwickelt.	2.373818253076365e-09	0.9916905164718628	0.008309528231620789	gruene
2075	Die Datei „Gewalttäter Sport“ wird   in Hinblick auf Rechtsstaatlichkeit, Löschfristen, Transparenz und Datenschutz reformiert.	1.9590189470619634e-09	0.9007210731506348	0.09927894175052643	gruene
2076	Zur Unterstützung der Fankultur wird die Koordinationsstelle Fanprojekte gestärkt.	0.034780506044626236	0.8773286938667297	0.08789078891277313	gruene
2077	Vergabe und Ausrichtung von internationalen Sportgroßveranstaltungen sollen strikt an die Beachtung   der  UN-Leitprinzipien  für  Wirtschaft  und  Menschenrechte  und  Nachhaltigkeit  geknüpft  sein.	0.0008035782957449555	0.9938329458236694	0.005363479256629944	gruene
2078	Wir   werden  die  Special  Olympics 2023  in  Berlin  und  die  Fußball-Europameisterschaft  der  Männer  2024   sowie zukünftige Bewerbungen für Sportgroßveranstaltungen aus Deutschland wie Olympische und   Paralympische  Spiele  unterstützen,  die  von diesen  Grundsätzen  getragen  sind  und  die  Bevölkerung   rechtzeitig einbeziehen.	0.0004957009223289788	0.8874081373214722	0.11209616810083389	gruene
2079	Gleichstellung   Die Gleichstellung von Frauen und Männern muss in diesem Jahrzehnt erreicht werden.	0.304379403591156	0.21968093514442444	0.47593966126441956	fdp
2080	Wir werden   die  ressortübergreifende  Gleichstellungsstrategie  des  Bundes  weiterentwickeln,  u. a.  mit  einem   Gleichstellungs-Check  künftiger  Gesetze  und  Maßnahmen.	0.7328470349311829	0.11080889403820038	0.15634417533874512	spd
2081	Wir  werden  den  Gender  Data  Gap   schließen, z.	0.8521563410758972	0.015244896523654461	0.13259878754615784	spd
2082	B. im medizinischen Bereich.	0.5502074360847473	0.0009110334794968367	0.44888147711753845	spd
2083	Wir  setzen  uns  in  der  EU  und  international  für  eine  intersektionale  Gleichstellungspolitik  ein.	5.770766074419953e-05	0.0011396771296858788	0.998802661895752	fdp
2084	So   kommen  wir  etwa  der  UN-Frauenrechtskonvention  (CEDAW)  nach.	2.6953801413043266e-09	0.8227840065956116	0.17721599340438843	gruene
2085	Dazu  gehört  auch  eine   gleichstellungsorientierte Jungen- und Männerpolitik.	0.005519869737327099	0.019894646480679512	0.9745854735374451	fdp
2086	Schutz vor Gewalt   Wir  werden  eine  ressortübergreifende  politische  Strategie  gegen  Gewalt  entwickeln,  die   Gewaltprävention und die Rechte der Betroffenen in den Mittelpunkt stellt.	5.5480622762615894e-08	0.5952950119972229	0.4047049283981323	gruene
2087	Die Istanbul-Konvention   setzen  wir  auch im digitalen  Raum und  mit einer staatlichen  Koordinierungsstelle  vorbehaltlos  und   1 wirksam um.	0.811034083366394	0.007590439636260271	0.18137545883655548	spd
2088	Wir werden das Recht auf Schutz vor Gewalt für jede Frau und ihre Kinder absichern und   einen  bundeseinheitlichen  Rechtsrahmen  für  eine  verlässliche  Finanzierung  von  Frauenhäusern   sicherstellen.	0.7304866909980774	0.20608831942081451	0.06342502683401108	spd
2089	Wir bauen das Hilfesystem entsprechend bedarfsgerecht aus.	0.9915626645088196	0.004014944192022085	0.004422416910529137	spd
2090	Der Bund beteiligt sich an   der  Regelfinanzierung.	0.001858617295511067	0.6643975377082825	0.3337438404560089	gruene
2091	Dies  gilt  auch  für  bedarfsgerechte  Unterstützung  und  Zufluchtsräume  für   männliche Opfer von Partnerschaftsgewalt.	0.9851080775260925	0.0047492822632193565	0.010142693296074867	spd
2092	Wir berücksichtigen die Bedarfe vulnerabler Gruppen wie   Frauen mit Behinderung oder geflüchteter Frauen sowie queerer Menschen.	1.0314772680430906e-06	0.9987273812294006	0.0012715412303805351	gruene
2093	Präventive Täterarbeit   bauen wir aus.	0.4296376407146454	0.010217800736427307	0.5601446032524109	fdp
2094	Wir wollen ein starkes Bündnis gegen Sexismus.	9.891164518194273e-05	0.5271541476249695	0.47274690866470337	gruene
2095	Die gerichtsverwertbare vertrauliche   Beweissicherung setzen wir flächendeckend, wohnortnah um.	0.9423929452896118	0.001901982817798853	0.05570513382554054	spd
2096	Wir  bekämpfen  den  Menschenhandel  zum  Zweck  der  sexuellen  Ausbeutung  mit  einem  Nationalen   Aktionsplan und einer unabhängigen Monitoringstelle zur Umsetzung der Europaratskonvention.	3.6358933357405476e-06	0.9852220416069031	0.014774377457797527	gruene
2097	Die   ILO Konvention Nr. 190 über die Beseitigung von Gewalt und Belästigung in der Arbeitswelt ratifizieren   wir.	0.9958362579345703	0.003285651560872793	0.000878144521266222	spd
2098	Ökonomische Gleichstellung   Um  Erfolge  und  Handlungsbedarfe  sichtbarer  zu  machen,  erweitern  wir  die  Grundlage  der   Berichterstattung der jährlichen Informationen der Bundesregierung über die Entwicklung des Frauen-   und  Männeranteils  an  Führungsebenen  und  in  Gremien  der  Privatwirtschaft  und  des  Öffentlichen   Dienstes und schärfen bei Bedarf gesetzlich nach.	2.4597875381004997e-06	0.09602628648281097	0.903971254825592	fdp
2099	Wir  wollen  die  Lohnlücke  zwischen  Frauen  und  Männern  schließen.	1.76423800013481e-08	0.00015369350148830563	0.9998462200164795	fdp
2100	Deshalb  werden  wir  das   Entgelttransparenzgesetz  weiterentwickeln  und  die  Durchsetzung   stärken,   indem  wir   Arbeitnehmerinnen  und  Arbeitnehmern  ermöglichen,  ihre  individuellen  Rechte  durch  Verbände  im   Wege der Prozessstandschaft geltend machen zu lassen.	0.7297589778900146	0.2494911253452301	0.020749932155013084	spd
2101	Wir wollen die Vereinbarkeit von Familie und Beruf stärken.	2.718590167205548e-06	0.9997503161430359	0.00024692757870070636	gruene
2102	Damit die Brückenteilzeit künftig von mehr   Beschäftigten   in  Anspruch   genommen  werden   kann,  werden  wir  die   sogenannte   „Überforderungsklausel“  entsprechend  überarbeiten  und  gleichzeitig   für  die  Unternehmen   übersichtlicher gestalten.	2.7463898126176e-14	0.8716903328895569	0.1283096969127655	gruene
2103	Wir wollen die Familienbesteuerung so weiterentwickeln, dass die partnerschaftliche Verantwortung   und wirtschaftliche Unabhängigkeit mit Blick auf alle Familienformen gestärkt werden.	0.6260550618171692	8.007158612599596e-05	0.3738648295402527	spd
2104	Im Zuge einer   verbesserten digitalen Interaktion zwischen Steuerpflichtigen und Finanzverwaltung werden wir die   Kombination aus den Steuerklassen III und V in das Faktorverfahren der Steuerklasse IV überführen,   das dann einfach und unbürokratisch anwendbar ist und mehr Fairness schafft.	0.00017971645866055042	0.9973475933074951	0.0024726444389671087	gruene
2105	115                   Reproduktive Selbstbestimmung   Wir  stärken  das  Selbstbestimmungsrecht  von  Frauen.	5.227724386713817e-08	0.9997100234031677	0.000289977208012715	gruene
2106	Wir  stellen  Versorgungssicherheit  her.	2.792879172375251e-08	2.2561405785381794e-05	0.9999774694442749	fdp
2107	Schwangerschaftsabbrüche sollen Teil der ärztlichen Aus- und Weiterbildung sein.	1.390153556712903e-06	0.032262541353702545	0.9677360653877258	fdp
2108	Die Möglichkeit zu   kostenfreien  Schwangerschaftsabbrüchen  gehören  zu  einer  verlässlichen  Gesundheitsversorgung.	5.703387842004304e-07	5.229694579611532e-06	0.999994158744812	fdp
2109	Sogenannten Gehsteigbelästigungen von Abtreibungsgegnerinnen und Abtreibungsgegnern setzen wir   wirksame  gesetzliche  Maßnahmen  entgegen.	0.7511101365089417	0.00037850847002118826	0.2485113888978958	spd
2110	Wir  stellen  die  flächendeckende  Versorgung  mit   Beratungseinrichtungen  sicher.	6.731629582645837e-06	0.005400203168392181	0.99459308385849	fdp
2111	Schwangerschaftskonfliktberatung  wird  auch  künftig  online  möglich   sein.	9.132469225292539e-10	3.6662152069766307e-07	0.9999996423721313	fdp
2112	Ärztinnen  und  Ärzte  sollen  öffentliche   Informationen  über  Schwangerschaftsabbrüche   bereitstellen  können,  ohne eine  Strafverfolgung  befürchten  zu  müssen.	0.020949458703398705	0.03471411392092705	0.9443363547325134	fdp
2113	Daher streichen  wir  § 219a   StGB.	5.765769017784805e-08	0.9914621114730835	0.00853786151856184	gruene
2114	Wir  wollen  Krankenkassen  ermöglichen,  Verhütungsmittel  als  Satzungsleistung  zu  erstatten.	0.986935019493103	0.008029017597436905	0.005035970360040665	spd
2115	Bei   Geringverdienenden  werden  die  Kosten  übernommen.	3.3927860840776702e-06	0.993154764175415	0.0068418849259614944	gruene
2116	Wir  wollen  die  Forschungsförderung  für   Verhütungsmittel für alle Geschlechter anheben.	4.244082447257824e-06	0.08817094564437866	0.9118248224258423	fdp
2117	Wir  wollen  ungewollt  Kinderlose  besser  unterstützen.	9.30125594322817e-08	0.24059738218784332	0.7594025135040283	fdp
2118	Künstliche  Befruchtung  wird   diskriminierungsfrei  auch  bei  heterologer  Insemination,  unabhängig  von  medizinischer  Indikation,   Familienstand  und  sexueller   Identität  förderfähig  sein.	0.01847548596560955	0.4432729482650757	0.538251519203186	fdp
2119	Die  Beschränkungen  für  Alter  und   Behandlungszyklen werden wir überprüfen.	0.9952691197395325	0.0003021609445568174	0.004428636748343706	spd
2120	Der Bund übernimmt 25 Prozent der Kosten unabhängig   von  einer  Landesbeteiligung.	0.00018047609773930162	0.8251340985298157	0.17468538880348206	gruene
2121	Sodann  planen  wir,  zu  einer  vollständigen  Übernahme  der  Kosten   zurückzukehren.	0.011284849606454372	0.9623586535453796	0.026356495916843414	gruene
2122	Die  Kosten  der  Präimplantationsdiagnostik werden  übernommen.	6.356831363518722e-07	0.9968241453170776	0.0031752167269587517	gruene
2123	Wir  stellen  klar,   dass  Embryonenspenden  im  Vorkernstadium  legal  sind  und  lassen  den  „elektiven  Single  Embryo   Wir setzen eine Kommission zur reproduktiven Selbstbestimmung und Fortpflanzungsmedizin ein, die   Regulierungen   für  den  Schwangerschaftsabbruch  außerhalb  des  Strafgesetzbuches  sowie   Möglichkeiten zur Legalisierung der Eizellspende und der altruistischen Leihmutterschaft prüfen wird.	0.004160611424595118	0.16059476137161255	0.8352445960044861	fdp
2124	Transfer“ zu.	2.0116860923735658e-06	0.9983283877372742	0.0016695756930857897	gruene
2125	Vielfalt   Jede und Jeder hat die gleichen Rechte, sollte die gleichen Chancen haben und vor Diskriminierung   geschützt sein.	0.0005757218459621072	0.20310336351394653	0.796320915222168	fdp
2126	Wir fördern die vielfältige, tolerante und demokratische Zivilgesellschaft.	0.6020905375480652	0.06516306102275848	0.3327465057373047	spd
2127	1 Zivilgesellschaft und Demokratie   Bürgerschaftliches  Engagement   ist   für  den  gesellschaftlichen  Zusammenhalt   sowie  die   Demokratiepolitik in den vergangenen Jahren immer bedeutsamer geworden.	0.03180577605962753	0.9349481463432312	0.033246103674173355	gruene
2128	Wir wollen Menschen,   die  sich  bürgerschaftlich  engagieren,  unterstützen,  gerade  auch  junge  Menschen  für  das  Ehrenamt   begeistern  und  daher  das  Ehrenamt  von  Bürokratie  und  möglichen  Haftungsrisiken  entlasten.	0.00019956138567067683	0.9725568294525146	0.027243636548519135	gruene
2129	Das   erfolgreiche Patenschaftsprogramm „Menschen stärken Menschen“ wird fortgeführt.	0.05530977621674538	8.022773545235395e-05	0.9446099996566772	fdp
2130	Wir erarbeiten mit der Zivilgesellschaft eine neue nationale Engagementstrategie.	3.6567764709616313e-06	0.9969966411590576	0.002999723656103015	gruene
2131	Wir  modernisieren  das  Gemeinnützigkeitsrecht,  um  der  entstandenen  Unsicherheit  nach  der   Gemeinnützigkeitsrechtsprechung des Bundesfinanzhofes entgegenzuwirken und konkretisieren und   ergänzen gegebenenfalls hierzu auch die einzelnen Gemeinnützigkeitszwecke.	0.12677444517612457	0.7490620017051697	0.12416354566812515	gruene
2132	Wir verbinden dies mit   Transparenzpflichten für größere Organisationen.	2.5605013433960266e-05	0.997803270816803	0.002171190455555916	gruene
2133	Wir werden die Deutsche Stiftung für Engagement und Ehrenamt in ihrem Förderauftrag stärken und   ihre  Mittel  erhöhen,  damit  sie  bürgerschaftliches  Engagement  insbesondere  in  strukturschwachen   Räumen stärker unterstützen kann.	2.8513729830592638e-06	0.9956833124160767	0.004313819110393524	gruene
2134	Zur verbindlichen und langfristig angelegten Stärkung der Zivilgesellschaft werden wir bis 2023 nach   breiter Beteiligung ein Demokratiefördergesetz einbringen.	0.8837563395500183	0.10307878255844116	0.013164853677153587	spd
2135	Damit stärken wir die zivilgesellschaftliche   Beratungs-, Präventions- und Ausstiegsarbeit sowie das Empowerment von Betroffenengruppen und   werden sie vor Angriffen schützen.	0.21932879090309143	0.7183890342712402	0.062282122671604156	gruene
2136	Im  Bundesprogramm  „Demokratie  leben!“  wollen  wir  die  bestehenden  Strukturen  stärken  und   weiterentwickeln,  vermehrt  mehrjährige  Zuwendungen  ermöglichen  und  die  Fördermodalitäten   vereinfachen.	0.25875386595726013	0.6312089562416077	0.11003711819648743	gruene
2137	Die  Finanzierung  sichern  wir  dauerhaft ab.	0.2552143335342407	0.044006235897541046	0.7007794380187988	fdp
2138	Für  uns  ist  es  selbstverständlich,  dass alle   unterstützten Maßnahmen eine den Zielen des Grundgesetzes förderliche Arbeit leisten und die dazu   geförderten Organisationen auf dem Boden der freiheitlichen demokratischen Grundordnung stehen   müssen.	0.7719186544418335	0.008985177613794804	0.21909619867801666	spd
2139	Wir   unterstützen   die   Errichtung   eines   Erinnerungsortes   sowie   eines   Dokumentationszentrums für die Opfer des NSU.	2.7019787012250163e-05	0.9885804057121277	0.011392632499337196	gruene
2140	Migration, Teilhabe und Staatsangehörigkeitsrecht   Migration  war  und  ist  schon  immer  Teil  der  Geschichte  unseres  Landes.	7.818394542891127e-11	0.8087076544761658	0.19129234552383423	gruene
2141	Einwanderinnen  und   Einwanderer, ihre Kinder und Enkel haben unser Land mit aufgebaut und geprägt.	0.00042353253229521215	0.2513996660709381	0.7481767535209656	fdp
2142	Symbolisch steht   dafür das 60-jährige Jubiläum des Anwerbeabkommens mit der Türkei.	0.005567256361246109	0.022083887830376625	0.9723488092422485	fdp
2143	1 Die nationalen Minderheiten – die dänische Minderheit, die friesische Volksgruppe, die deutschen Sinti   und Roma sowie das sorbische Volk – sind selbstverständlicher Teil unserer vielfältigen Gesellschaft.	0.9871860146522522	0.011266778223216534	0.0015472722006961703	spd
2144	Das  gleiche gilt  für  das kulturelle  Erbe  der  Vertriebenen,  Aussiedlerinnen  und  Aussiedler  sowie  der   Spätaussiedlerinnen und Spätaussiedler.	0.9876819252967834	0.0058915987610816956	0.006426358595490456	spd
2145	Für mehr Repräsentanz und Teilhabe werden wir ein Partizipationsgesetz vorlegen mit dem Leitbild   „Einheit  in  Vielfalt“  und  die  Partizipation  der  Einwanderungsgesellschaft  stärken  (etwa  durch   Einführung  eines  Partizipationsrates).	0.9788022041320801	0.0013082158984616399	0.019889550283551216	spd
2146	In  der  Bundesverwaltung  und  in  den  Unternehmen  mit   Bundesbeteiligung führen wir eine ganzheitliche Diversity-Strategie mit konkreten Fördermaßnahmen,   Zielvorgaben und Maßnahmen für einen Kulturwandel ein.	0.9001278877258301	0.00477928901091218	0.0950927808880806	spd
2147	Die Migrantenselbstorganisationen, die auf   dem  Boden  unserer  freiheitlich  demokratischen  Grundordnung  stehen,  sind  dabei  wichtige   Partnerinnen und Partner.	0.15643154084682465	0.8044592142105103	0.03910921886563301	gruene
2148	Um  neue  Potenziale  für  den  Wirtschafts-  und  Wissenschaftsstandort  Deutschland  zu  erschließen,   wollen  wir,  dass  Menschen  aus  anderen  Ländern  in  unserem  Land  leichter  studieren  oder  eine   Ausbildung machen können.	0.0012552781263366342	0.9601097106933594	0.03863495588302612	gruene
2149	Wir   schaffen   ein  modernes   Staatsangehörigkeitsrecht.	1.9914301674361923e-07	0.0001366221986245364	0.9998631477355957	fdp
